env/reward_dist_mean,time/iterations,env/reward_ctrl_mean,env/d_right_mean,env/reward_shaping_mean,env/reward_total_mean,time/fps,time/time_elapsed,env/reward_climb_mean,env/success_rate,time/total_timesteps,env/d_left_mean,train/clip_fraction,train/clip_range,train/n_updates,train/approx_kl,train/std,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/success_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/success_rate,eval/mean_reward
-0.7254316982151728,15,0.0,0.7254316982151728,-0.00027945570183725234,-0.72571115391701,609,50,0.0,0.0,30720,0.013429870133717778,0.1384765625,0.2,140,0.009232764,0.9832499027252197,-0.013055514264851808,0.06644254523271229,0.4169546961784363,-8.414643970131873,0.0001,-0.004978511482477188,5000.0,0.0,-3994.4634618333334,,,
-0.76708796175357,16,0.0,0.76708796175357,-6.641688193446404e-06,-0.7670946034417635,610,53,0.0,0.0,32768,0.01355403028113232,0.08330078125,0.2,150,0.009050716,0.9833490252494812,-0.0067823238699929785,0.2938161194091663,0.9713231325149536,-8.412485244870187,0.0001,0.0719987004995346,5000.0,0.0,-3994.4634618333334,,,
-0.7450289095947232,17,0.0,0.7450289095947232,-0.00013019621941610216,-0.7451591058141392,610,56,0.0,0.0,34816,0.01370303931475556,0.21796875,0.2,160,0.0153705375,0.9797654151916504,-0.02074535625579301,0.04648386031622067,0.796698808670044,-8.402781426906586,0.0001,0.004014583304524422,5000.0,0.0,-3994.4634618333334,,,
-0.7592688489797927,18,0.0,0.7592688489797927,1.9575237364232722e-05,-0.7592492737424286,611,60,0.0,0.0,36864,0.013251071537862985,0.213232421875,0.2,170,0.013524381,0.9779775738716125,-0.022240033368871082,0.07426421492127702,0.8645935654640198,-8.385233315825463,0.0001,0.013143442571163177,5000.0,0.0,-3943.524349142858,,,
-0.7248162030057985,19,0.0,0.7248162030057985,9.492471268992941e-05,-0.7247212782931085,611,63,0.0,0.0,38912,0.013603795560629024,0.107861328125,0.2,180,0.00967915,0.9763612747192383,-0.011250612304138485,0.4664013416040689,0.9894484281539917,-8.376013070344925,0.0001,0.2134990692138672,5000.0,0.0,-3943.524349142858,,,
-0.34617118195311386,20,0.0,0.34617118195311386,-4.3491370825820416e-05,-0.3462146733239396,611,66,0.0,0.0,40960,0.013492129690566089,0.16181640625,0.2,190,0.011449474,0.9753462672233582,-0.01417956689510902,0.12141440561972558,0.6211098432540894,-8.3661958694458,0.0001,0.03214491531252861,5000.0,0.0,-3862.6026865,,,
-0.7507349450871109,21,0.0,0.7507349450871109,2.386975204724251e-05,-0.7507110753350638,609,70,0.0,0.0,43008,0.007420604008277823,0.068994140625,0.2,200,0.0077043846,0.9731080532073975,-0.006409322058607359,0.2723153746454045,0.9939170479774475,-8.358274522423745,0.0001,0.06332401931285858,5000.0,0.0,-3862.6026865,,,
-0.6174461059538665,22,0.0,0.6174461059538665,0.0002373586522484863,-0.617208747301618,606,74,0.0,0.0,45056,0.007707621842167295,0.033984375,0.2,210,0.0041137845,0.9719223976135254,-0.001987100299447775,3.595828437525779,0.7028522491455078,-8.3458766579628,0.0001,0.33903440833091736,5000.0,0.0,-3779.2460483333334,,,
-0.7076192453138853,23,0.0,0.7076192453138853,3.559765762518319e-06,-0.7076156855481227,605,77,0.0,0.0,47104,0.010085686538227674,0.061474609375,0.2,220,0.009459203,0.9713594913482666,-0.002402463214821182,5.558851648122072,-1.614271879196167,-8.341429543495178,0.0001,0.4255068302154541,4107.454545454545,0.18181818181818182,-3065.5150828181822,,,
-0.7652731800012631,24,0.0,0.7652731800012631,-7.8224117757614e-05,-0.7653514041190208,602,81,0.0,0.0,49152,0.004984054050718596,0.014453125,0.2,230,0.00086134794,0.9712598919868469,0.0006372237468895037,385.1866333425045,-0.029229402542114258,-8.33857989013195,0.0001,414.76934814453125,4107.454545454545,0.18181818181818182,-3065.5150828181822,,,
-0.7364018726631153,,0.0,0.7364018726631153,0.00015915709109104697,-0.7362427155720241,,,0.0,0.0,50000,0.004947394527135457,0.149462890625,0.2,240,0.009731764,0.9701676368713379,-0.012018547704064986,1.9756654722383247,0.8960286974906921,-8.336155122518539,0.0001,0.04484357684850693,,,,5000.0,0.0,-3315.861009
-0.5576551690970685,25,0.0,0.5576551690970685,-0.00010652204725285664,-0.5577616911443214,504,101,0.0,0.0,51200,0.012388017387669918,,,,,,,,,,,,4181.833333333333,0.16666666666666666,-3083.83053275,,,
-0.5710469479941176,26,0.0,0.5710469479941176,8.541063235681156e-05,-0.5709615373617608,506,105,0.0,0.0,53248,0.0065106607993838635,0.028857421875,0.2,250,0.006326376,0.9700167775154114,-0.0032122671633260324,2.609809422958642,0.8896963596343994,-8.331358113884926,0.0001,0.22473926842212677,4181.833333333333,0.16666666666666666,-3083.83053275,,,
-0.31784912860080516,27,0.0,0.31784912860080516,0.0002515080527026737,-0.5515598539477167,508,108,0.0,0.0,55296,0.009107330388857873,0.1490234375,0.2,260,0.0129532395,0.968306839466095,-0.012943916648509912,0.883805601624772,0.8112092018127441,-8.326234078407287,0.0001,0.17871835827827454,4244.7692307692305,0.15384615384615385,-3049.741849538462,,,
-0.46245513876365735,28,0.0,0.46245513876365735,2.3150594762855052e-05,-0.46243198816889447,510,112,0.0,0.0,57344,0.007878497813787086,0.1669921875,0.2,270,0.016517013,0.9666347503662109,-0.010821200478676473,6.117471160367131,0.726626455783844,-8.315194085240364,0.0001,8.272714614868164,4244.7692307692305,0.15384615384615385,-3049.741849538462,,,
-0.4480661983287939,29,0.0,0.4480661983287939,-4.850883531705805e-05,-0.448114707164111,512,115,0.0,0.0,59392,0.00618481122224707,0.081103515625,0.2,280,0.0074643577,0.9670042991638184,-0.004557657850091346,0.6522627735044807,0.6820313930511475,-8.310176959633827,0.0001,0.18770600855350494,4244.7692307692305,0.15384615384615385,-3049.741849538462,,,
-0.12560859612355074,30,0.0,0.12560859612355074,-3.556680332584411e-06,-0.12561215280388333,516,119,0.0,0.0,61440,0.011935278420244446,0.1927734375,0.2,290,0.012516466,0.9653654098510742,-0.01984950459082029,0.3235457303700969,0.8388897180557251,-8.30905540585518,0.0001,0.04808146134018898,4298.714285714285,0.14285714285714285,-2971.8208584999998,,,
-0.16169513896836038,31,0.0,0.16169513896836038,-1.4172668010755048e-05,-0.16170931163637114,519,122,0.0,0.0,63488,0.01287112784204579,0.0513671875,0.2,300,0.009486194,0.9635806083679199,-0.002932351405615918,0.701174165867269,0.8931795954704285,-8.296550992131234,0.0001,0.3162650465965271,4298.714285714285,0.14285714285714285,-2971.8208584999998,,,
-0.2599223785912756,32,0.0,0.2599223785912756,-0.00017328663311381166,-0.26009566522438937,522,125,0.0,0.0,65536,0.011619083434084259,0.119921875,0.2,310,0.011028718,0.9609180092811584,-0.008046211017062887,0.19258627938106657,0.8685870170593262,-8.282497656345367,0.0001,0.04011007398366928,4345.466666666666,0.13333333333333333,-2842.385271266666,,,
-0.41221231550767695,33,0.0,0.41221231550767695,0.0001051813517264849,-0.4121071341559505,525,128,0.0,0.0,67584,0.011175393888330888,0.065380859375,0.2,320,0.00727758,0.9576560854911804,-0.00249691779827117,0.8579746951465494,-0.4498715400695801,-8.264746662974357,0.0001,0.03532274067401886,4345.466666666666,0.13333333333333333,-2842.385271266666,,,
-0.35139467933722895,34,0.0,0.35139467933722895,-2.6084573222974055e-05,-0.35142076391045196,527,132,0.0,0.0,69632,0.010715056701236975,0.071337890625,0.2,330,0.0067734704,0.958029568195343,-0.002147404027346056,0.34800040101399643,0.6547856330871582,-8.25371587574482,0.0001,0.04618784040212631,4345.466666666666,0.13333333333333333,-2842.385271266666,,,
-0.09182184928492662,35,0.0,0.09182184928492662,-4.0375210424967095e-05,-0.09186222449535159,529,135,0.0,0.0,71680,0.013059788018401512,0.1376953125,0.2,340,0.010427352,0.9568501114845276,-0.010254938618163578,0.30741958899889144,0.8126041293144226,-8.25347843170166,0.0001,0.09930533170700073,4386.375,0.125,-2775.8152254375,,,
-0.28021908853114325,36,0.0,0.28021908853114325,-0.0001570308582399157,-0.2803761193893831,530,138,0.0,0.0,73728,0.011917532326792546,0.073486328125,0.2,350,0.004670573,0.9572725892066956,-0.004210718134709168,0.29146562423557043,0.9115915298461914,-8.248139965534211,0.0001,0.039941854774951935,4386.375,0.125,-2775.8152254375,,,
-0.11024957057528997,37,0.0,0.11024957057528997,8.821369237102074e-05,-0.11016135688291893,531,142,0.0,0.0,75776,0.012740411385421124,0.065576171875,0.2,360,0.0067234384,0.9539726376533508,-0.0016512548565515317,0.29616269257385286,-8.130597114562988,-8.239963448047638,0.0001,0.017041925340890884,4422.470588235294,0.11764705882352941,-2678.1911500588235,,,
-0.12521434590238242,38,0.0,0.12521434590238242,-4.6317048531521396e-05,-0.12526066295091395,532,146,0.0,0.0,77824,0.012735558824003488,0.068408203125,0.2,370,0.007335457,0.9511790871620178,-0.004099415261589456,0.936670517444145,0.3953815698623657,-8.220817869901657,0.0001,0.07540397346019745,4422.470588235294,0.11764705882352941,-2678.1911500588235,,,
-0.11432285599087046,39,0.0,0.11432285599087046,0.00010904895494210635,-0.11421380703592834,534,149,0.0,0.0,79872,0.011245694321116762,0.074853515625,0.2,380,0.006666011,0.9505409598350525,-0.00409552131750388,0.046816577512072396,0.591854453086853,-8.210142984986305,0.0001,0.0014678165316581726,4422.470588235294,0.11764705882352941,-2678.1911500588235,,,
-0.3468924193073137,40,0.0,0.3468924193073137,-3.397833559515867e-05,-0.3469263976429089,536,152,0.0,0.0,81920,0.0107297247863738,0.059130859375,0.2,390,0.0047190874,0.9523722529411316,-0.003400638319726568,0.08764505272265524,0.6854670643806458,-8.21448773443699,0.0001,0.059282608330249786,4454.555555555556,0.1111111111111111,-2559.8944141111115,,,
-0.1824154167905556,41,0.0,0.1824154167905556,-0.00016907596585654188,-0.18258449275641211,538,155,0.0,0.0,83968,0.010643882268251314,0.06025390625,0.2,400,0.006786661,0.950294554233551,-0.0033283422540989704,0.3015162063180469,0.46220219135284424,-8.21363343000412,0.0001,0.042390838265419006,4454.555555555556,0.1111111111111111,-2559.8944141111115,,,
-0.1235594714142757,42,0.0,0.1235594714142757,8.540600760600175e-05,-0.1234740654066697,540,159,0.0,0.0,86016,0.011168936227474249,0.095361328125,0.2,410,0.006181502,0.9480960965156555,-0.006963151102536358,0.169376415933948,0.8848974704742432,-8.200200739502908,0.0001,0.004264179617166519,4483.263157894737,0.10526315789473684,-2488.5145216842106,,,
-0.119582888270661,43,0.0,0.119582888270661,6.573976326342097e-05,-0.1195171485073976,542,162,0.0,0.0,88064,0.010802136802693462,0.1181640625,0.2,420,0.00911634,0.9470996856689453,-0.010185698290297297,0.1111251046997495,0.8875678181648254,-8.189337667822837,0.0001,0.021619878709316254,4483.263157894737,0.10526315789473684,-2488.5145216842106,,,
-0.16942168073603014,44,0.0,0.16942168073603014,3.172322868392606e-05,-0.1693899575073462,544,165,0.0,0.0,90112,0.009706045415218604,0.073974609375,0.2,430,0.0054312376,0.9453783631324768,-0.006247895033448003,0.02398118962883018,-0.21484923362731934,-8.180424028635025,0.0001,0.006285348907113075,4483.263157894737,0.10526315789473684,-2488.5145216842106,,,
-0.11449658788448297,45,0.0,0.11449658788448297,0.00010443325712616673,-0.11439215462735682,545,168,0.0,0.0,92160,0.013371514456524599,0.061962890625,0.2,440,0.007924389,0.942746639251709,-0.0032568136157351546,0.2126794977753889,0.48399513959884644,-8.167634674906731,0.0001,0.017708878964185715,4509.1,0.1,-2406.9171881,,,
-0.10674556291802302,46,0.0,0.10674556291802302,-1.4682294729754102e-05,-0.10676024521275278,547,172,0.0,0.0,94208,0.01346676255922386,0.1013671875,0.2,450,0.008982483,0.9387359023094177,-0.007526726569631137,0.06182072353549302,0.8616888523101807,-8.143782469630242,0.0001,0.024387188255786896,4509.1,0.1,-2406.9171881,,,
-0.12047191766391335,47,0.0,0.12047191766391335,-9.034236754176992e-05,-0.12056226003145513,548,175,0.0,0.0,96256,0.009784084484126217,0.06435546875,0.2,460,0.00665738,0.9383507370948792,-0.0030979164017480797,0.009525348606257467,-1.1363072395324707,-8.130263650417328,0.0001,0.0016597362700849771,4532.476190476191,0.09523809523809523,-2317.616968714286,,,
-0.11507551622755469,48,0.0,0.11507551622755469,-0.00011916095676098349,-0.11519467718431567,550,178,0.0,0.0,98304,0.010190275405792076,0.028466796875,0.2,470,0.003470228,0.9369328618049622,-0.0008436804273515008,0.035432967540691605,0.9167071580886841,-8.124179396033288,0.0001,0.020841389894485474,4532.476190476191,0.09523809523809523,-2317.616968714286,,,
-0.0915611606214263,,0.0,0.0915611606214263,-1.334922418388257e-06,-0.0915624955438447,,,0.0,0.0,100000,0.009809503570629952,0.078076171875,0.2,480,0.0082535865,0.9343850612640381,-0.010738486732589082,0.03581888915796298,0.791617214679718,-8.110886019468307,0.0001,-0.015790341421961784,,,,96.0,1.0,-281.53911
-0.12616331015749815,49,0.0,0.12616331015749815,0.00022905534174663247,-0.12593425481575152,17,5748,0.0,0.0,100352,0.011254594498017592,,,,,,,,,,,,4553.727272727273,0.09090909090909091,-2235.8132227727274,,,
-0.10301286431215619,50,0.0,0.10301286431215619,-1.0630601288189392e-06,-0.103013927372285,17,5755,0.0,0.0,102400,0.012362926219303247,0.19541015625,0.2,490,0.01425328,0.9332685470581055,-0.01204416784021305,0.03204436979722232,0.9224935173988342,-8.100699469447136,0.0001,-0.01998857781291008,4553.727272727273,0.09090909090909091,-2235.8132227727274,,,
-0.09681669015678676,51,0.0,0.09681669015678676,-3.722674080246305e-06,-0.09682041283086701,14,7438,0.0,0.0,104448,0.012391241443282009,0.21767578125,0.2,500,0.019181438,0.9357627034187317,-0.018672368937404826,0.005492181372028426,0.7339526414871216,-8.103961074352265,0.0001,-0.002194338710978627,4553.727272727273,0.09090909090909091,-2235.8132227727274,,,
-0.08724060106925646,52,0.0,0.08724060106925646,-3.69861491539826e-05,-0.08727758721841045,14,7444,0.0,0.0,106496,0.00889529105821786,0.186181640625,0.2,510,0.012347931,0.9330300688743591,-0.016561939408711625,0.0022600631669774883,0.7052329778671265,-8.102185863256455,0.0001,-0.021112071350216866,4573.130434782609,0.08695652173913043,-2160.047092304348,,,
-0.14134545871480747,53,0.0,0.14134545871480747,-4.827959793432521e-05,-0.1413937383127418,13,8166,0.0,0.0,108544,0.008472904023558707,0.115234375,0.2,520,0.008505948,0.9324983954429626,-0.005591336690122262,0.026407833959092387,0.9522722363471985,-8.09047988653183,0.0001,0.02849307283759117,4573.130434782609,0.08695652173913043,-2160.047092304348,,,
-0.07866365232487536,54,0.0,0.07866365232487536,-4.244978404912024e-05,-0.07870610210892448,13,8173,0.0,0.0,110592,0.010862494341283002,0.12939453125,0.2,530,0.008828942,0.9326750636100769,-0.0087282583466731,0.029578589415177704,0.8297520279884338,-8.090776440501212,0.0001,0.0006338059902191162,4590.916666666667,0.08333333333333333,-2093.46620125,,,
-0.11442449176350701,55,0.0,0.11442449176350701,1.9359252009317242e-05,-0.1144051325114977,10,11099,0.0,0.0,112640,0.010285427503360083,0.151171875,0.2,540,0.0098224245,0.9343252182006836,-0.011730046356387903,0.03936752937734127,0.9460859298706055,-8.09591357409954,0.0001,0.010139736346900463,4590.916666666667,0.08333333333333333,-2093.46620125,,,
-0.0954710965912996,56,0.0,0.0954710965912996,-2.933043635412233e-05,-0.09550042702765371,10,11107,0.0,0.0,114688,0.010790859438645621,0.207568359375,0.2,550,0.013018463,0.9366059303283691,-0.0182822663380648,0.01724494015215896,0.9128110408782959,-8.109412375092507,0.0001,0.0014651725068688393,4590.916666666667,0.08333333333333333,-2093.46620125,,,
-0.08621153993430736,57,0.0,0.08621153993430736,-1.8552093790576916e-05,-0.08623009202809795,7,14760,0.0,0.0,116736,0.010860761249855758,0.26123046875,0.2,560,0.015314157,0.9359471201896667,-0.025070607176166958,0.023555215465603397,0.8742138743400574,-8.113450169563293,0.0001,0.007834043353796005,4607.28,0.08,-2030.6075271599998,,,
-0.08574047741326991,58,0.0,0.08574047741326991,2.712581013819687e-06,-0.08573776483225608,8,14769,0.0,0.0,118784,0.010758608638172724,0.09794921875,0.2,570,0.009614358,0.9340670704841614,-0.006991313758771866,0.032762579267728145,0.9152655601501465,-8.104596370458603,0.0001,0.023528436198830605,4607.28,0.08,-2030.6075271599998,,,
-0.09759734143755956,59,0.0,0.09759734143755956,3.943231117260748e-07,-0.09759694711444783,6,18418,0.0,0.0,120832,0.011629270441649605,0.187646484375,0.2,580,0.010920508,0.9346234798431396,-0.013689068036910612,0.006593227927805856,0.599437415599823,-8.099577113986015,0.0001,0.002613382413983345,4622.384615384615,0.07692307692307693,-1969.4297866153845,,,
-0.08245679898849549,60,0.0,0.08245679898849549,1.4356754956962315e-06,-0.08245536331299981,6,18423,0.0,0.0,122880,0.010557584194261472,0.07177734375,0.2,590,0.007877625,0.9351049065589905,-0.003908756830787752,0.015241316771425772,0.9343996644020081,-8.10193313062191,0.0001,-0.005687742959707975,4622.384615384615,0.07692307692307693,-1969.4297866153845,,,
-0.08605543796501613,61,0.0,0.08605543796501613,2.2532590833955826e-06,-0.08605318470593275,5,22079,0.0,0.0,124928,0.010906681866994554,0.065771484375,0.2,600,0.0062632477,0.93390291929245,-0.002532601947314106,0.0034248877673235256,-0.41058456897735596,-8.100317826867103,0.0001,0.013326562009751797,4622.384615384615,0.07692307692307693,-1969.4297866153845,,,
-0.08431916971735273,62,0.0,0.08431916971735273,3.4157103060823355e-06,-0.08431575400704665,5,22085,0.0,0.0,126976,0.01108950133484238,0.15712890625,0.2,610,0.011503771,0.9313501715660095,-0.008895073758321815,0.0017989994525123621,0.677578330039978,-8.086572682857513,0.0001,-0.030353086069226265,4636.37037037037,0.07407407407407407,-1912.8495595555557,,,
-0.0854815902173512,63,0.0,0.0854815902173512,1.2425129626289361e-05,-0.08546916508772492,5,25740,0.0,0.0,129024,0.010269324091629794,0.111474609375,0.2,620,0.006625349,0.9282848834991455,-0.002452704884490231,0.012324984111910454,0.9742478728294373,-8.071604883670807,0.0001,0.0097211804240942,4636.37037037037,0.07407407407407407,-1912.8495595555557,,,
-0.09168272463362813,64,0.0,0.09168272463362813,-8.728291093432553e-07,-0.09168359746273748,5,25749,0.0,0.0,131072,0.012344219018181883,0.141748046875,0.2,630,0.009980254,0.9258375763893127,-0.01007666641380638,0.0006651364412391559,0.6143920421600342,-8.051538011431694,0.0001,-0.02669437974691391,4649.357142857143,0.07142857142857142,-1859.8395629285715,,,
-0.08569077937310361,65,0.0,0.08569077937310361,-1.780281448565367e-06,-0.08569255965455216,4,28336,0.0,0.0,133120,0.01075262485400982,0.090185546875,0.2,640,0.006853419,0.9246675968170166,-0.003059439529897645,0.014948690661185537,0.9611660242080688,-8.038262993097305,0.0001,-0.013447261415421963,4649.357142857143,0.07142857142857142,-1859.8395629285715,,,
-0.08587901595484354,66,0.0,0.08587901595484354,-1.4278037650066606e-06,-0.08588044375860854,4,28344,0.0,0.0,135168,0.01111891470784711,0.074462890625,0.2,650,0.00626091,0.923072874546051,-0.0014224287806428038,0.005571717455313774,-0.4496500492095947,-8.028561207652093,0.0001,0.013494809158146381,4649.357142857143,0.07142857142857142,-1859.8395629285715,,,
-0.08963081688522691,67,0.0,0.08963081688522691,3.507056014813888e-06,-0.0896273098292121,4,29400,0.0,0.0,137216,0.012452261532152597,0.235693359375,0.2,660,0.013483638,0.9208970069885254,-0.02212515066639753,0.0018482449622752029,0.5257558226585388,-8.015682724118232,0.0001,-0.007819670252501965,4661.448275862069,0.06896551724137931,-1811.0900130000002,,,
-0.08826870245596044,68,0.0,0.08826870245596044,4.214182359885236e-06,-0.08826448827360057,4,29405,0.0,0.0,139264,0.011041382924139689,0.152978515625,0.2,670,0.010315175,0.9178586602210999,-0.0076817373745143415,0.00602191065408988,0.9833478331565857,-7.997853849828243,0.0001,9.299744851887226e-05,4661.448275862069,0.06896551724137931,-1811.0900130000002,,,
-0.07816942379922104,69,0.0,0.07816942379922104,3.900975995836057e-05,-0.07813041403926269,4,30432,0.0,0.0,141312,0.012289522927989462,0.109033203125,0.2,680,0.0067905467,0.9136679768562317,-0.003999799326993525,0.00657550787582295,0.836243212223053,-7.974821990728378,0.0001,0.0017081056721508503,4672.733333333334,0.06666666666666667,-1765.682528666667,,,
-0.0985312326110019,70,0.0,0.0985312326110019,-4.2802584708758614e-07,-0.09853166063684898,4,30437,0.0,0.0,143360,0.010214823188777448,0.060791015625,0.2,690,0.0068136184,0.9137136936187744,-0.0005073788357549347,0.00882042207485938,0.9812250733375549,-7.962653625011444,0.0001,-0.006616559345275164,4672.733333333334,0.06666666666666667,-1765.682528666667,,,
-0.10074723350528418,71,0.0,0.10074723350528418,0.00045827243708971004,-0.10028896106819446,4,30440,0.0,0.0,145408,0.012153427087875803,0.092041015625,0.2,700,0.007624291,0.9121310710906982,-0.002967343699128833,0.005151033132278826,0.6901096701622009,-7.957183401286602,0.0001,-0.011538542807102203,4683.290322580645,0.06451612903225806,-1723.6356720967744,,,
-0.09291457301556809,72,0.0,0.09291457301556809,-1.286740541365794e-06,-0.09291585975610946,4,30443,0.0,0.0,147456,0.010769770886585357,0.14736328125,0.2,710,0.010419046,0.9139495491981506,-0.01068186074408004,0.005368809197534574,0.9805251359939575,-7.9582423776388165,0.0001,0.0036637908779084682,4683.290322580645,0.06451612903225806,-1723.6356720967744,,,
-0.08686462824867014,73,0.0,0.08686462824867014,-6.408402530872284e-07,-0.08686526908892322,4,30446,0.0,0.0,149504,0.010803526644167722,0.101220703125,0.2,720,0.006408985,0.916002094745636,-0.002903028640866978,0.006082954784506001,0.9287927746772766,-7.970562493801117,0.0001,-0.002335944911465049,4683.290322580645,0.06451612903225806,-1723.6356720967744,,,
-0.08789884534336402,,0.0,0.08789884534336402,1.1046251500815563e-05,-0.08788779909186319,,,0.0,0.0,150000,0.010943984843147046,0.14658203125,0.2,730,0.012893086,0.9190438389778137,-0.00904778636613628,0.00155948487790738,0.8443620204925537,-7.9858783274889,0.0001,-0.014218336902558804,,,,5000.0,0.0,-466.103492
-0.08478809637278491,74,0.0,0.08478809637278491,1.836747418424826e-05,-0.08476972889860068,4,30465,0.0,0.0,151552,0.012603877313142253,,,,,,,,,,,,4693.1875,0.0625,-1683.54638075,,,
-0.08362462542658207,75,0.0,0.08362462542658207,-1.2375455823476073e-06,-0.08362586297216444,5,30468,0.0,0.0,153600,0.01116214516190492,0.067236328125,0.2,740,0.005484471,0.9189932346343994,-0.0007741388486465439,0.005072261543136847,0.9810444116592407,-7.992572093009949,0.0001,-0.014164668507874012,4693.1875,0.0625,-1683.54638075,,,
